2024-05-05 14:45:49,632: asyncio: INFO: [MachineLearningTrader] Executing the initialize lifecycle method
2024-05-05 14:45:51,192: root: INFO: Current backtesting datetime 2024-01-16 08:30:00-05:00
2024-05-05 14:45:51,193: asyncio: INFO: [MachineLearningTrader] Executing the before_market_opens lifecycle method
2024-05-05 14:45:51,195: root: INFO: Current backtesting datetime 2024-01-16 09:30:00-05:00
2024-05-05 14:45:51,195: asyncio: INFO: [MachineLearningTrader] Executing the before_starting_trading lifecycle method
2024-05-05 14:45:51,198: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 14:45:51[0m
2024-05-05 14:45:53,011: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,541: asyncio: INFO: [MachineLearningTrader] [32mNew order was created: market order of | 105.0 SPY buy | at price $570.31201171875 of class bracket with status new[0m
2024-05-05 14:45:55,545: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 14:45:55[0m
2024-05-05 14:45:55,545: asyncio: INFO: [MachineLearningTrader] Getting historical prices for SPY, 1 bars, 
2024-05-05 14:45:55,545: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,548: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,548: root: INFO: market order of | 105.0 SPY buy | at price $570.31201171875 of class bracket with status new was sent to broker backtesting
2024-05-05 14:45:55,549: root: INFO: market order of | 105.0 SPY buy | at price $570.31201171875 of class bracket with status new was sent to broker backtesting
2024-05-05 14:45:55,549: asyncio: INFO: [MachineLearningTrader] [32mOrder was filled: market order of | 105.0 SPY buy | at price $475.26 of class bracket with status fill[0m
2024-05-05 14:45:55,555: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 300 seconds[0m
2024-05-05 14:45:55,557: root: INFO: Current backtesting datetime 2024-01-16 09:35:00-05:00
2024-05-05 14:45:55,559: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 14:45:55[0m
2024-05-05 14:45:55,679: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,681: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,682: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 14:45:55[0m
2024-05-05 14:45:55,682: asyncio: INFO: [MachineLearningTrader] Getting historical prices for SPY, 1 bars, 
2024-05-05 14:45:55,682: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,683: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:45:55,684: asyncio: INFO: [MachineLearningTrader] Getting historical prices for SPY, 1 bars, 
