time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-16 09:30:00-05:00,MachineLearningTrader,ffd12a8235b841ea9d276a891f8505db,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-16 09:30:00-05:00,MachineLearningTrader,ffd12a8235b841ea9d276a891f8505db,SPY,buy,market,fill,1,gtc,0.0,1,stock,475.260009765625,105.0,0.0
