2024-05-05 20:51:15,592: asyncio: INFO: [MachineLearningTrader] Executing the initialize lifecycle method
2024-05-05 20:51:16,750: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-05-05 20:51:16,751: asyncio: INFO: [MachineLearningTrader] Executing the before_market_opens lifecycle method
2024-05-05 20:51:16,752: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-05-05 20:51:16,752: asyncio: INFO: [MachineLearningTrader] Executing the before_starting_trading lifecycle method
2024-05-05 20:51:16,755: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 20:51:16[0m
2024-05-05 20:51:18,548: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:20,207: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:20,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:21,015: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:21,382: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:21,545: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:21,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:21,698: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:21,699: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 20:51:21[0m
2024-05-05 20:51:21,700: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 20:51:21,700: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-05-05 20:51:21,701: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-05-05 20:51:21,701: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 20:51:21[0m
2024-05-05 20:51:22,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:22,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:22,886: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:22,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:23,043: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:23,044: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:23,128: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:23,130: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 20:51:23,131: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 20:51:23[0m
2024-05-05 20:51:23,132: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 20:51:23,134: root: INFO: Current backtesting datetime 2022-01-04 16:00:00-05:00
2024-05-05 20:51:23,134: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
