2024-05-05 14:57:11,262: asyncio: INFO: [MachineLearningTrader] Executing the initialize lifecycle method
2024-05-05 14:57:12,741: root: INFO: Current backtesting datetime 2024-01-16 08:30:00-05:00
2024-05-05 14:57:12,742: asyncio: INFO: [MachineLearningTrader] Executing the before_market_opens lifecycle method
2024-05-05 14:57:12,743: root: INFO: Current backtesting datetime 2024-01-16 09:30:00-05:00
2024-05-05 14:57:12,743: asyncio: INFO: [MachineLearningTrader] Executing the before_starting_trading lifecycle method
2024-05-05 14:57:12,760: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 14:57:12[0m
2024-05-05 14:57:14,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:57:15,603: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:57:15,821: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 14:57:15[0m
2024-05-05 14:57:15,823: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 14:57:15,824: root: INFO: Current backtesting datetime 2024-01-16 16:00:00-05:00
2024-05-05 14:57:15,825: root: INFO: Current backtesting datetime 2024-01-17 09:30:00-05:00
2024-05-05 14:57:15,826: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 14:57:15[0m
2024-05-05 14:57:16,883: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:57:16,885: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:57:17,850: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 14:57:17[0m
2024-05-05 14:57:17,852: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 14:57:17,853: root: INFO: Current backtesting datetime 2024-01-17 16:00:00-05:00
2024-05-05 14:57:17,853: root: INFO: Current backtesting datetime 2024-01-18 09:30:00-05:00
2024-05-05 14:57:17,854: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 14:57:17[0m
2024-05-05 14:57:18,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:57:18,346: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 14:57:18,808: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 14:57:18[0m
2024-05-05 14:57:18,810: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
