2024-05-05 16:22:02,035: asyncio: INFO: [MachineLearningTrader] Executing the initialize lifecycle method
2024-05-05 16:22:02,932: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-05-05 16:22:02,932: asyncio: INFO: [MachineLearningTrader] Executing the before_market_opens lifecycle method
2024-05-05 16:22:02,934: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-05-05 16:22:02,934: asyncio: INFO: [MachineLearningTrader] Executing the before_starting_trading lifecycle method
2024-05-05 16:22:02,939: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 16:22:02[0m
2024-05-05 16:22:04,383: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:05,463: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:05,464: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 16:22:05[0m
2024-05-05 16:22:05,465: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 16:22:05,466: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-05-05 16:22:05,467: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-05-05 16:22:05,467: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 16:22:05[0m
2024-05-05 16:22:05,931: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:05,932: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:05,933: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 16:22:05[0m
2024-05-05 16:22:05,935: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 16:22:05,936: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-05-05 16:22:05,936: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-05-05 16:22:05,937: asyncio: INFO: [MachineLearningTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-05 16:22:05,938: root: INFO: Current backtesting datetime 2020-01-04 09:15:00-05:00
2024-05-05 16:22:05,939: root: INFO: Current backtesting datetime 2020-01-04 09:15:00-05:00
2024-05-05 16:22:05,939: asyncio: INFO: [MachineLearningTrader] Executing the after_market_closes lifecycle method
2024-05-05 16:22:05,940: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-05-05 16:22:05,942: asyncio: INFO: [MachineLearningTrader] Executing the before_market_opens lifecycle method
2024-05-05 16:22:05,943: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-05-05 16:22:05,943: asyncio: INFO: [MachineLearningTrader] Executing the before_starting_trading lifecycle method
2024-05-05 16:22:05,945: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 16:22:05[0m
2024-05-05 16:22:06,500: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:06,500: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:06,501: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 16:22:06[0m
2024-05-05 16:22:06,501: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 16:22:06,504: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-05-05 16:22:06,504: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-05-05 16:22:06,505: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 16:22:06[0m
2024-05-05 16:22:07,071: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:07,073: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:07,073: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 16:22:07[0m
2024-05-05 16:22:07,075: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 16:22:07,077: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-05-05 16:22:07,077: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-05-05 16:22:07,078: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 16:22:07[0m
2024-05-05 16:22:07,530: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:07,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:07,532: asyncio: INFO: [MachineLearningTrader] [34mTrading iteration ended at 2024-05-05 16:22:07[0m
2024-05-05 16:22:07,533: asyncio: INFO: [MachineLearningTrader] [34mSleeping for 86400 seconds[0m
2024-05-05 16:22:07,534: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-05-05 16:22:07,535: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-05-05 16:22:07,535: asyncio: INFO: [MachineLearningTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-05 16:22:07[0m
2024-05-05 16:22:07,977: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-05 16:22:07,979: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
