datetime,portfolio_value,cash,return
2023-03-04 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-06 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-07 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-08 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-09 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-10 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-11 09:30:00-05:00,97508.09609375,97508.09609375,0.0
2023-03-13 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-14 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-15 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-16 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-17 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-18 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-20 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-21 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-22 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-23 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-24 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-25 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-27 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-28 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-29 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-30 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-03-31 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-01 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-03 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-04 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-05 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-06 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-07 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-10 09:30:00-04:00,97508.09609375,97508.09609375,0.0
2023-04-11 09:30:00-04:00,97316.50783691407,146329.03725585938,-0.0019648446078952553
2023-04-12 09:30:00-04:00,97636.61812744141,146329.03725585938,0.0032893729711693798
2023-04-13 09:30:00-04:00,97204.64754638672,146329.03725585938,-0.004424268162287803
2023-04-14 09:30:00-04:00,97204.64754638672,146329.03725585938,0.0
2023-04-15 09:30:00-04:00,97204.64754638672,146329.03725585938,0.0
2023-04-17 09:30:00-04:00,96875.01885375977,146329.03725585938,-0.0033910795517225756
2023-04-18 09:30:00-04:00,97274.85711059571,146329.03725585938,0.0041273618479447105
2023-04-19 09:30:00-04:00,97395.04827270508,146329.03725585938,0.0012355830240153853
2023-04-20 09:30:00-04:00,97278.42696533204,146329.03725585938,-0.001197404893177989
2023-04-21 09:30:00-04:00,97278.42696533204,146329.03725585938,0.0
2023-04-22 09:30:00-04:00,97278.42696533204,146329.03725585938,0.0
2023-04-24 09:30:00-04:00,97470.01885375977,146329.03725585938,0.001969520832157512
2023-04-25 09:30:00-04:00,97929.35711059571,146329.03725585938,0.004712610731358424
2023-04-26 09:30:00-04:00,97896.03725585938,146329.03725585938,-0.0003402437810215986
2023-04-27 09:30:00-04:00,97361.72841796876,146329.03725585938,-0.005457921003422905
2023-04-28 09:30:00-04:00,97361.72841796876,146329.03725585938,0.0
2023-04-29 09:30:00-04:00,97361.72841796876,146329.03725585938,0.0
2023-05-01 09:30:00-04:00,96971.40856323243,146329.03725585938,-0.004008965956938448
2023-05-02 09:30:00-04:00,97377.19899902344,146329.03725585938,0.004184640006816176
2023-05-03 09:30:00-04:00,97904.36812744141,146329.03725585938,0.005413681373431789
2023-05-04 09:30:00-04:00,97668.74682006837,146329.03725585938,-0.0024066475467809934
2023-05-05 09:30:00-04:00,97668.74682006837,146329.03725585938,0.0
2023-05-06 09:30:00-04:00,97668.74682006837,146329.03725585938,0.0
2023-05-08 09:30:00-04:00,97404.5666748047,146329.03725585938,-0.002704858553682077
2023-05-09 09:30:00-04:00,97077.3166748047,146329.03725585938,-0.0033596987407433776
2023-05-10 09:30:00-04:00,97306.98580322266,146329.03725585938,0.0023658372139325756
2023-05-11 09:30:00-04:00,97132.05565795899,146329.03725585938,-0.0017977141499112559
2023-05-12 09:30:00-04:00,97132.05565795899,146329.03725585938,0.0
2023-05-13 09:30:00-04:00,97132.05565795899,146329.03725585938,0.0
2023-05-15 09:30:00-04:00,97317.69899902344,146329.03725585938,0.001911246908210984
2023-05-16 09:30:00-04:00,97259.38652954102,146329.03725585938,-0.0005991969609043801
2023-05-17 09:30:00-04:00,96955.93798217774,146329.03725585938,-0.0031199924057829787
2023-05-18 09:30:00-04:00,96328.80565795899,146329.03725585938,-0.006468219866368918
2023-05-19 09:30:00-04:00,96328.80565795899,146329.03725585938,0.0
2023-05-20 09:30:00-04:00,96328.80565795899,146329.03725585938,0.0
2023-05-22 09:30:00-04:00,96696.51885375977,146329.03725585938,0.003817271410033296
2023-05-23 09:30:00-04:00,97251.05565795899,146329.03725585938,0.005734816628071959
2023-05-24 09:30:00-04:00,96974.97841796876,146329.03725585938,-0.0028388096984902633
2023-05-25 09:30:00-04:00,96904.76885375977,146329.03725585938,-0.0007239966984717849
2023-05-26 09:30:00-04:00,96904.76885375977,146329.03725585938,0.0
2023-05-27 09:30:00-04:00,96904.76885375977,146329.03725585938,0.0
2023-05-30 09:30:00-04:00,96553.71740112305,146329.03725585938,-0.003622643723205199
2023-05-31 09:30:00-04:00,96576.3276916504,146329.03725585938,0.00023417317464247134
2023-06-01 09:30:00-04:00,95813.53725585938,146329.03725585938,-0.007898316844542452
2023-06-02 09:30:00-04:00,95813.53725585938,146329.03725585938,0.0
2023-06-03 09:30:00-04:00,95813.53725585938,146329.03725585938,0.0
2023-06-05 09:30:00-04:00,95555.30565795899,146329.03725585938,-0.0026951473173442153
2023-06-06 09:30:00-04:00,95344.67696533204,146329.03725585938,-0.0022042595246453134
2023-06-07 09:30:00-04:00,95033.45571289063,22081.43654785157,-0.0032641701912164978
2023-06-08 09:30:00-04:00,95604.59508666993,22081.43654785157,0.0060098769374943295
2023-06-09 09:30:00-04:00,95604.59508666993,22081.43654785157,0.0
2023-06-10 09:30:00-04:00,95604.59508666993,22081.43654785157,0.0
2023-06-12 09:30:00-04:00,96521.15780029297,22081.43654785157,0.009587015276746325
2023-06-13 09:30:00-04:00,96478.90773925782,107404.15798339844,-0.0004377284939180992
2023-06-14 09:30:00-04:00,96495.9083190918,107404.15798339844,0.00017621032650927404
2023-06-15 09:30:00-04:00,96328.65825805665,107404.15798339844,-0.0017332347448566487
2023-06-16 09:30:00-04:00,96328.65825805665,107404.15798339844,0.0
2023-06-17 09:30:00-04:00,96328.65825805665,107404.15798339844,0.0
2023-06-20 09:30:00-04:00,96500.15789184571,107404.15798339844,0.0017803594162977276
2023-06-21 09:30:00-04:00,96555.40767822266,107404.15798339844,0.0005725357096189043
2023-06-22 09:30:00-04:00,96580.90816650391,107404.15798339844,0.00026410212430816316
2023-06-23 09:30:00-04:00,96580.90816650391,107404.15798339844,0.0
2023-06-24 09:30:00-04:00,96580.90816650391,107404.15798339844,0.0
2023-06-26 09:30:00-04:00,96595.40783081055,107404.15798339844,0.00015012971592320845
2023-06-27 09:30:00-04:00,96527.90828857422,107404.15798339844,-0.0006987862441095727
2023-06-28 09:30:00-04:00,96505.15819702149,107404.15798339844,-0.00023568408303975552
2023-06-29 09:30:00-04:00,96368.15792236329,107404.15798339844,-0.0014196160828886528
2023-06-30 09:30:00-04:00,96368.15792236329,161259.83828125,0.0
2023-07-01 09:30:00-04:00,96368.15792236329,161259.83828125,0.0
2023-07-03 09:30:00-04:00,96150.59630737305,161259.83828125,-0.0022576089413840483
2023-07-04 09:30:00-04:00,96299.06774291993,161259.83828125,0.0015441551196651027
2023-07-05 09:30:00-04:00,96665.09630737305,161259.83828125,0.0038009564685534958
2023-07-06 09:30:00-04:00,96781.22756347657,161259.83828125,0.0012013773382508752
2023-07-07 09:30:00-04:00,96781.22756347657,161259.83828125,0.0
2023-07-08 09:30:00-04:00,96781.22756347657,161259.83828125,0.0
2023-07-10 09:30:00-04:00,96513.68648681641,161259.83828125,-0.0027643901962772777
2023-07-11 09:30:00-04:00,95640.5061279297,161259.83828125,-0.009047217971577481
2023-07-12 09:30:00-04:00,95418.5391784668,161259.83828125,-0.0023208466626680746
2023-07-13 09:30:00-04:00,95039.27666625977,161259.83828125,-0.0039747256190715285
2023-07-14 09:30:00-04:00,95039.27666625977,161259.83828125,0.0
2023-07-15 09:30:00-04:00,95039.27666625977,161259.83828125,0.0
2023-07-17 09:30:00-04:00,95036.33828125,161259.83828125,-3.091758600060057e-05
2023-07-18 09:30:00-04:00,94373.36684570313,161259.83828125,-0.006975978320891141
2023-07-19 09:30:00-04:00,94496.84630737305,161259.83828125,0.001308414288872406
2023-07-20 09:30:00-04:00,94527.71953735352,161259.83828125,0.0003267117495122651
2023-07-21 09:30:00-04:00,94527.71953735352,161259.83828125,0.0
2023-07-22 09:30:00-04:00,94527.71953735352,161259.83828125,0.0
2023-07-24 09:30:00-04:00,94533.59630737305,161259.83828125,6.216980636253311e-05
2023-07-25 09:30:00-04:00,94452.74810180665,161259.83828125,-0.0008552325175859021
2023-07-26 09:30:00-04:00,93783.89989624024,161259.83828125,-0.007081299581093048
2023-07-27 09:30:00-04:00,94166.97796020508,149784.3385559082,0.004084688996604635
2023-07-28 09:30:00-04:00,94166.97796020508,149784.3385559082,0.0
2023-07-29 09:30:00-04:00,94166.97796020508,149784.3385559082,0.0
2023-07-31 09:30:00-04:00,94119.39989624024,149784.3385559082,-0.0005052521063695359
2023-08-01 09:30:00-04:00,94487.83855590821,149784.3385559082,0.003914587854088936
2023-08-02 09:30:00-04:00,95983.10610351563,224570.5885559082,0.015824973567605483
2023-08-03 09:30:00-04:00,95213.94820556641,224570.5885559082,-0.00801347163239019
2023-08-04 09:30:00-04:00,95213.94820556641,224570.5885559082,0.0
2023-08-05 09:30:00-04:00,95213.94820556641,224570.5885559082,0.0
2023-08-07 09:30:00-04:00,95971.63240966797,224570.5885559082,0.007957701769342851
2023-08-08 09:30:00-04:00,95698.97890625,224570.5885559082,-0.002840980158117068
2023-08-09 09:30:00-04:00,95940.05785522462,224570.5885559082,0.0025191381530913493
2023-08-10 09:30:00-04:00,97151.19820556641,224570.5885559082,0.01262392766293119
2023-08-11 09:30:00-04:00,97151.19820556641,224570.5885559082,0.0
2023-08-12 09:30:00-04:00,97151.19820556638,336894.99886474607,-3.3306690738754696e-16
2023-08-14 09:30:00-04:00,95909.20479736326,336894.99886474607,-0.012784128566022845
2023-08-15 09:30:00-04:00,97966.60347900388,336894.99886474607,0.021451524762273744
2023-08-16 09:30:00-04:00,98668.59688720701,336894.99886474607,0.007165639955595493
2023-08-17 09:30:00-04:00,102875.20150146482,336894.99886474607,0.04263367218109515
2023-08-18 09:30:00-04:00,102875.20150146482,336894.99886474607,0.0
2023-08-19 09:30:00-04:00,102875.20150146482,336894.99886474607,0.0
2023-08-21 09:30:00-04:00,98657.8028198242,336894.99886474607,-0.04099528963333865
2023-08-22 09:30:00-04:00,100437.25606689451,505425.7560668945,0.018036619468609905
2023-08-23 09:30:00-04:00,95421.57381591795,505425.7560668945,-0.04993846354818732
2023-08-24 09:30:00-04:00,100962.8028198242,505425.7560668945,0.05807102924749574
2023-08-25 09:30:00-04:00,100962.8028198242,505425.7560668945,0.0
2023-08-26 09:30:00-04:00,100962.8028198242,505425.7560668945,0.0
2023-08-28 09:30:00-04:00,97302.46169433591,505425.7560668945,-0.03625435331882021
2023-08-29 09:30:00-04:00,90977.52706298826,505425.7560668945,-0.06500282234602328
2023-08-30 09:30:00-04:00,89004.46169433591,505425.7560668945,-0.0216873928358845
2023-08-31 09:30:00-04:00,87603.00368652341,505425.7560668945,-0.015745929823444915
2023-09-01 09:30:00-04:00,87603.00368652341,505425.7560668945,0.0
2023-09-02 09:30:00-04:00,87603.00368652341,505425.7560668945,0.0
2023-09-05 09:30:00-04:00,92000.96169433591,505425.7560668945,0.0502032786860831
2023-09-06 09:30:00-04:00,96878.34957275388,505425.7560668945,0.05301453146351465
2023-09-07 09:30:00-04:00,95227.96169433591,505425.7560668945,-0.017035672941337232
2023-09-08 09:30:00-04:00,95227.96169433591,505425.7560668945,0.0
2023-09-09 09:30:00-04:00,95227.96169433591,758128.9526000976,0.0
2023-09-11 09:30:00-04:00,92173.43441162107,758128.9526000976,-0.032075949420395156
2023-09-12 09:30:00-04:00,93261.15078124998,758128.9526000976,0.011800757740798362
2023-09-13 09:30:00-04:00,89014.6416870117,758128.9526000976,-0.04553352664711097
2023-09-14 09:30:00-04:00,91890.33077392576,758128.9526000976,0.03230579860137395
2023-09-15 09:30:00-04:00,91890.33077392576,758128.9526000976,0.0
2023-09-16 09:30:00-04:00,91890.33077392576,758128.9526000976,0.0
2023-09-18 09:30:00-04:00,98535.76351318357,758128.9526000976,0.07231917311961045
2023-09-19 09:30:00-04:00,96554.03804931638,758128.9526000976,-0.02011173804526356
2023-09-20 09:30:00-04:00,108935.93441162107,758128.9526000976,0.12823799617764764
2023-09-21 09:30:00-04:00,113778.43441162107,758128.9526000976,0.04445273294028329
2023-09-22 09:30:00-04:00,113778.43441162107,758128.9526000976,0.0
2023-09-23 09:30:00-04:00,113778.43441162107,758128.9526000976,0.0
2023-09-25 09:30:00-04:00,118784.8580566406,758128.9526000976,0.04400151637618399
2023-09-26 09:30:00-04:00,121764.8580566406,758128.9526000976,0.02508737265636185
2023-09-27 09:30:00-04:00,124163.73623046873,758128.9526000976,0.01970090724133433
2023-09-28 09:30:00-04:00,114940.63259277341,758128.9526000976,-0.07428178240847783
2023-09-29 09:30:00-04:00,114940.63259277341,758128.9526000976,0.0
2023-09-30 09:30:00-04:00,114940.63259277341,758128.9526000976,0.0
2023-10-02 09:30:00-04:00,124789.55623779295,758128.9526000976,0.08568704924318249
2023-10-03 09:30:00-04:00,129244.6416870117,758128.9526000976,0.03570078765829865
2023-10-04 09:30:00-04:00,125832.57442626951,758128.9526000976,-0.026400067470534694
2023-10-05 09:30:00-04:00,129393.65078124998,758128.9526000976,0.02830011522228726
2023-10-06 09:30:00-04:00,129393.65078124998,758128.9526000976,0.0
2023-10-07 09:30:00-04:00,129393.65078124998,758128.9526000976,0.0
2023-10-09 09:30:00-04:00,113048.34896240232,758128.9526000976,-0.1263222864503658
2023-10-10 09:30:00-04:00,109025.33077392576,758128.9526000976,-0.035586704497688304
2023-10-11 09:30:00-04:00,107073.43441162107,758128.9526000976,-0.017903145520852703
2023-10-12 09:30:00-04:00,109666.06533203123,758128.9526000976,0.024213577668979358
2023-10-13 09:30:00-04:00,109666.06533203123,758128.9526000976,0.0
2023-10-14 09:30:00-04:00,109666.06533203123,758128.9526000976,0.0
2023-10-16 09:30:00-04:00,113242.05623779295,758128.9526000976,0.03260799860863828
2023-10-17 09:30:00-04:00,111185.84896240232,758128.9526000976,-0.018157629273994003
2023-10-18 09:30:00-04:00,116013.43441162107,758128.9526000976,0.043419063615291575
2023-10-19 09:30:00-04:00,123418.73623046873,758128.9526000976,0.06383141621834332
2023-10-20 09:30:00-04:00,123418.73623046873,758128.9526000976,0.0
2023-10-21 09:30:00-04:00,123418.73623046873,758128.9526000976,0.0
2023-10-23 09:30:00-04:00,128380.46169433591,758128.9526000976,0.040202368095892727
2023-10-24 09:30:00-04:00,129512.83077392576,758128.9526000976,0.00882041600914274
2023-10-25 09:30:00-04:00,137618.43441162107,758128.9526000976,0.06258533296862479
2023-10-26 09:30:00-04:00,140985.84896240232,758128.9526000976,0.024469211302820204
2023-10-27 09:30:00-04:00,140985.84896240232,758128.9526000976,0.0
2023-10-28 09:30:00-04:00,140985.84896240232,758128.9526000976,0.0
2023-10-30 09:30:00-04:00,138020.76351318357,758128.9526000976,-0.02103108553830446
2023-10-31 09:30:00-04:00,133520.93441162107,758128.9526000976,-0.03260255186990535
2023-11-01 09:30:00-04:00,122524.77260742185,758128.9526000976,-0.08235533890363611
2023-11-02 09:30:00-04:00,112750.33077392576,758128.9526000976,-0.07977522933108483
2023-11-03 09:30:00-04:00,112750.33077392587,1137126.4654174806,1.1102230246251565e-15
2023-11-04 09:30:00-04:00,112750.33077392587,1137126.4654174806,0.0
2023-11-06 09:30:00-05:00,107239.91253051767,1137126.4654174806,-0.048872745699141795
2023-11-07 09:30:00-05:00,106719.60964355478,1137126.4654174806,-0.004851765305336486
2023-11-08 09:30:00-05:00,102320.74428710947,1137126.4654174806,-0.04121890410897855
2023-11-09 09:30:00-05:00,100239.5327392579,1137126.4654174806,-0.020340074364702976
2023-11-10 09:30:00-05:00,106033.73943481455,1137126.4654174806,0.05780360838900234
2023-11-11 09:30:00-05:00,106033.73943481455,1137126.4654174806,0.0
2023-11-13 09:30:00-05:00,98347.48943481455,1137126.4654174806,-0.07248871954313385
2023-11-14 09:30:00-05:00,72405.19283447275,1705490.0996337892,-0.2637819912783492
2023-11-15 09:30:00-05:00,58537.66323242197,1705490.0996337892,-0.19152672700912043
2023-11-16 09:30:00-05:00,61794.11516723642,1705490.0996337892,0.05563002953986751
2023-11-17 09:30:00-05:00,63730.05431518564,-790825.4471496581,0.03132885943442831
2023-11-18 09:30:00-05:00,63730.05431518564,-790825.4471496581,0.0
2023-11-20 09:30:00-05:00,64280.49053344736,-790825.4471496581,0.008636995906820655
2023-11-21 09:30:00-05:00,69310.1789489747,-790825.4471496581,0.0782459557135804
2023-11-22 09:30:00-05:00,72726.61370239267,-790825.4471496581,0.049291962670203304
2023-11-23 09:30:00-05:00,72726.61370239267,-790825.4471496581,0.0
2023-11-24 09:30:00-05:00,72897.42675170908,-790825.4471496581,0.0023487007110682967
2023-11-25 09:30:00-05:00,72897.42675170908,-790825.4471496581,0.0
2023-11-27 09:30:00-05:00,72100.24126586923,-790825.4471496581,-0.01093571503634938
2023-11-28 09:30:00-05:00,71018.36736450205,-790825.4471496581,-0.015005135660750235
2023-11-29 09:30:00-05:00,76845.24126586923,-790825.4471496581,0.08204742121796094
2023-11-30 09:30:00-05:00,73675.61370239267,-790825.4471496581,-0.04124689455408548
2023-12-01 09:30:00-05:00,74225.99199829111,-790825.4471496581,0.007470291297764442
2023-12-02 09:30:00-05:00,74225.99199829111,-790825.4471496581,0.0
2023-12-04 09:30:00-05:00,73903.36443481455,-790825.4471496581,-0.004346557786442107
2023-12-05 09:30:00-05:00,73258.05138549814,-790825.4471496581,-0.008731849412425552
2023-12-06 09:30:00-05:00,79995.92821655283,-790825.4471496581,0.09197455711180003
2023-12-07 09:30:00-05:00,76389.73980102548,-790825.4471496581,-0.04507964962623123
2023-12-08 09:30:00-05:00,77433.61663208017,-790825.4471496581,0.013665144478482327
2023-12-09 09:30:00-05:00,77433.61663208017,-790825.4471496581,0.0
2023-12-11 09:30:00-05:00,81666.17748413095,-790825.4471496581,0.054660508396004115
2023-12-12 09:30:00-05:00,85348.30211792002,-790825.4471496581,0.045087510487491045
2023-12-13 09:30:00-05:00,90776.55431518564,-790825.4471496581,0.06360117380854025
2023-12-14 09:30:00-05:00,105979.55285034189,-790825.4471496581,0.16747714924681834
2023-12-15 09:30:00-05:00,100266.55431518564,-790825.4471496581,-0.05390661105377381
2023-12-16 09:30:00-05:00,100266.55431518564,-790825.4471496581,0.0
2023-12-18 09:30:00-05:00,106712.20170239266,-787207.8591496581,0.06428511911305224
2023-12-19 09:30:00-05:00,109654.07853344735,-787207.8591496581,0.027568326621722372
2023-12-20 09:30:00-05:00,112368.20463208016,-787207.8591496581,0.02475171133561571
2023-12-21 09:30:00-05:00,107376.45536450204,-787207.8591496581,-0.04442314695622562
2023-12-22 09:30:00-05:00,112178.3930476075,-787207.8591496581,0.04472058298818604
2023-12-23 09:30:00-05:00,112178.3930476075,-787207.8591496581,0.0
2023-12-26 09:30:00-05:00,112577.01475170907,-787207.8591496581,0.0035534624206319254
2023-12-27 09:30:00-05:00,115177.26548413094,-787207.8591496581,0.02309752784044572
2023-12-28 09:30:00-05:00,117910.39011792,-787207.8591496581,0.023729723242696954
2023-12-29 09:30:00-05:00,117170.14231518563,-787207.8591496581,-0.00627805405438886
2023-12-30 09:30:00-05:00,117170.14231518563,-787207.8591496581,0.0
