time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-17 09:30:00-05:00,MachineLearningTrader,5d8570000e14403dae02501f5a06194e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-01-17 09:30:00-05:00,MachineLearningTrader,5d8570000e14403dae02501f5a06194e,SPY,sell,market,fill,1,gtc,0.0,1,stock,471.82000732421875,106.0,0.0
