time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-22 09:30:00-05:00,MachineLearningTrader,33e8bdec1d954bc4b94439742728e5a6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 09:30:00-05:00,MachineLearningTrader,33e8bdec1d954bc4b94439742728e5a6,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,106.0,0.0
